company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Primark,Assistant Retail Sales Associate,"Stratford, London, England",3.5,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=230&ao=1136043&s=58&guid=0000018631bccc0d8e73f7b582bea22d&src=GD_JOB_AD&t=SR&vt=w&cs=1_82041a5c&cb=1675871702718&jobListingId=1008455990112&jrtk=3-0-1goorpj1kk275801-1goorpj2c24ua000-63d0d70857becd3b-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Primark,Assistant Retail Sales Associate,"Stratford, London, England",3.5,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=301&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_83ff93f8&cb=1675871711490&jobListingId=1008455990112&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-63d0d70857becd3b-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Starbucks,Barista,"Londra, Inghilterra",3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=302&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_282d0c35&cb=1675871711490&jobListingId=1008297262987&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-7366512eff0b77e9-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Hard Rock Cafe - Piccadilly Circus,Server,"Londra, Inghilterra",,21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=303&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_30cc2398&cb=1675871711490&jobListingId=1008414229928&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-5fa8716429d9d9e2-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Knot Artisan Coffee and Pretzels,Barista,"Londra, Inghilterra",,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=304&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e75e754c&cb=1675871711490&jobListingId=1008265035225&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-49e73d095d337d55-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Pawsapp,Pet Trainer,"Mayfair, England",,28 g,https://www.glassdoor.it/partner/jobListing.htm?pos=305&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2dc57300&cb=1675871711490&jobListingId=1008399516257&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-623123baf9618926-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Chanel,Intern,"Londra, Inghilterra",3.9,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=306&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_30e3a7a1&cb=1675871711490&jobListingId=1008286277885&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-838ebbf80f6ffe3a-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Deutsche Bank,Management Consultant,"Londra, Inghilterra",3.9,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=307&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_b5c218ff&cb=1675871711490&jobListingId=1008168595835&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-25fbe363efdafa47-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Williams Lea,Assistant Office Administrator,"Londra, Inghilterra",3.2,26 g,https://www.glassdoor.it/partner/jobListing.htm?pos=308&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_1c8ac4e9&cb=1675871711490&jobListingId=1008402914419&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-c595aac458d1b756-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
CSP,Assistant Customer Relations,"Londra, Inghilterra",,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=309&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_61ca86d1&cb=1675871711490&jobListingId=1008447497625&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-52b8228c89644b8b-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Aldi,Assistant Store Manager,"Londra, Inghilterra",3.5,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=310&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_38950182&cb=1675871711490&jobListingId=1006915795899&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-338c3b89f3cec2ea-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
LEGO,Sales Associate,"Londra, Inghilterra",4.5,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=311&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_99b9e551&cb=1675871711490&jobListingId=1008454356319&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-de9109188fa921c5-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Deliveroo,Associate Warehouse Worker,"Londra, Inghilterra",3.8,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=312&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a671e10e&cb=1675871711491&jobListingId=1008173698519&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-a8018ec4ce6da88a-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Dexters Estate Agent Group,Realtor Trainee,Greater London,4.1,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=313&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_5e6b5c17&cb=1675871711491&jobListingId=1008456340088&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-90593e3e56ca5478-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Starbucks,Barista,"Londra, Inghilterra",3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=314&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_503bab3e&cb=1675871711491&jobListingId=1005712604507&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-248ac8fc9f7c786d-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Aqua Shard,Receptionist,"Londra, Inghilterra",2.7,28 g,https://www.glassdoor.it/partner/jobListing.htm?pos=315&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9ca91202&cb=1675871711491&jobListingId=1008397551246&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-4352dd6c6e909ff2-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Jubilee,Other,"Londra, Inghilterra",,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=316&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_51369447&cb=1675871711491&jobListingId=1008221512069&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-944e453afab2af41-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Nandos,Team Member,"Londra, Inghilterra",4.0,14 g,https://www.glassdoor.it/partner/jobListing.htm?pos=317&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ae7c8126&cb=1675871711491&jobListingId=1008426209047&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-94e680e5dd81818d-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Hollywood Bowl Group,Team Member,"Londra, Inghilterra",3.5,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=318&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_e9f835aa&cb=1675871711491&jobListingId=1008276056272&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-4f7ebcc6910dd22d-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
wagamama,Team Member,"Londra, Inghilterra",3.6,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=319&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_d43153c5&cb=1675871711491&jobListingId=1008454455211&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-e5d7e8e558a5ec19-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Pret A Manger,Barista,"Londra, Inghilterra",3.4,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=320&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_e39fc1ec&cb=1675871711491&jobListingId=1008456514641&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-c8b19a79ed31ea8b-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
University College London,Student,"Londra, Inghilterra",4.2,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=321&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_b0cd1f1b&cb=1675871711491&jobListingId=1008429331043&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-dba818a5b770c94d-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Skytrax Research,Staff Research Assistant,"Londra, Inghilterra",,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=322&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b79ab865&cb=1675871711492&jobListingId=1008454678214&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-0695cabd29c5438a-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Central YMCA,Customer Relations,"Londra, Inghilterra",3.1,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=323&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_2ce9b884&cb=1675871711492&jobListingId=1008454167995&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-e07a432270d33c9b-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Morris Jane Associates,Investment Analyst Manager,"Londra, Inghilterra",,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=324&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_3d7524a6&cb=1675871711492&jobListingId=1007054385283&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-14a349231419b38d-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
BUD (Businesses Under Development Limited),Administrative Assistant,"Londra, Inghilterra",,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=325&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1b03f1d8&cb=1675871711492&jobListingId=1008447235810&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-96f2490543aa6f4e-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Metropolitan Police,Communications Associate,"Londra, Inghilterra",3.1,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=326&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_20e7f4e4&cb=1675871711492&jobListingId=1008329125496&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-37d9c12520a7ba80-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Bubble & Vape,nan,"Londra, Inghilterra",,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=327&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_67c8d086&cb=1675871711492&jobListingId=1008285859367&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-3d8863d018bbd321-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
IWG,Freelance Help Desk Technician,"Londra, Inghilterra",3.0,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=328&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&cs=1_f5e519d8&cb=1675871711492&jobListingId=1007323605341&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-e57677459be92fd3-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
T4 Liverpool Street,Assistant Store Manager,"Londra, Inghilterra",,24 g,https://www.glassdoor.it/partner/jobListing.htm?pos=329&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6a121414&cb=1675871711492&jobListingId=1008407295985&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-01fc517ad4972dd4-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Tesco,nan,"Londra, Inghilterra",3.7,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=330&ao=1136043&s=58&guid=0000018631bcee36b8e5d083657a7da0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_098c3e42&cb=1675871711492&jobListingId=1008459036898&jrtk=3-0-1goorpripjc8n801-1goorprjbi15p800-671fdac71cb1e5ab-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
BNP Paribas,nan,"Londra, Inghilterra",3.8,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=401&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_957de098&cb=1675871725013&jobListingId=1008456969125&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-b3cd6ae2ae3ebd62-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Superdrug,Services Consultant,"Londra, Inghilterra",3.2,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=402&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4276c20e&cb=1675871725014&jobListingId=1008300420931&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-1fab710e13305da4-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Grazing,Office Administrator,"Londra, Inghilterra",3.4,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=403&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d033b4d3&cb=1675871725014&jobListingId=1008435630793&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-ddeae1de64d99ac0-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Covent Garden Hotel - Food and Beverage,Server,"Londra, Inghilterra",3.8,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=404&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_640a4ba1&cb=1675871725014&jobListingId=1008456382668&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-dcd8660053435c26-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
University College London,Administrative Assistant,"Londra, Inghilterra",4.2,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=405&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_63be5209&cb=1675871725014&jobListingId=1008444599357&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-1e3e525d1a7aa8c3-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Salisbury Group,Receptionist,"Londra, Inghilterra",3.3,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=406&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_213361f0&cb=1675871725014&jobListingId=1008454601866&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-a4a190ec44b30920-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
L'Oreal,Digital Marketing,"Londra, Inghilterra",4.0,26 g,https://www.glassdoor.it/partner/jobListing.htm?pos=407&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_382a6232&cb=1675871725014&jobListingId=1008402647210&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-324d159d3cc77c4a-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Sephora UK,Assistant Operations Analyst,"Londra, Inghilterra",3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=408&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_13e6a680&cb=1675871725014&jobListingId=1008328353672&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-31f3cc3b33c25f91-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Source Group International,Entry Level Recruiter,"Londra, Inghilterra",4.5,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=409&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_29d8135f&cb=1675871725014&jobListingId=1008446797196&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-2468a1f0ab7dc082-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Channel4,Production Worker,"Londra, Inghilterra",4.2,30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=410&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_756c4d0b&cb=1675871725014&jobListingId=1008394827165&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-f0b9d1254251f100-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Sticks'n'Sushi Covent Garden,Team Member,"Londra, Inghilterra",,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=411&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_191b0d57&cb=1675871725015&jobListingId=1008440254208&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-0f18e8ece51d87af-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Pilpel,Cashier and Checker,"Londra, Inghilterra",3.8,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=412&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3ce85963&cb=1675871725015&jobListingId=1008440529725&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-a17b7906350a6e8c-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Travelodge,Team Member,"Londra, Inghilterra",3.1,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=413&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_c78d5b2c&cb=1675871725015&jobListingId=1008449497894&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-9a47e0386bbc27dd-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
PKWG LTD,Assistant Store Manager,"Londra, Inghilterra",3.4,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=414&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a05bdbe0&cb=1675871725015&jobListingId=1008323144072&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-aa1ec44d5926a257-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
urb-it,Delivery Driver,"Londra, Inghilterra",2.9,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=415&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_90a0e2a9&cb=1675871725016&jobListingId=1008388741759&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-6ff07a9f43a05971-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Financial Conduct Authority,HR Administrator III,"Londra, Inghilterra",2.8,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=416&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_753d2125&cb=1675871725016&jobListingId=1008456757191&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-42b0184e2e6c477d-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Dr Elif Clinic,Receptionist,"Londra, Inghilterra",,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=417&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1df817fd&cb=1675871725016&jobListingId=1008233487119&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-15c4d5deaa9200ec-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Miller Insurance Services,IT Specialist Intern,"Londra, Inghilterra",4.3,12 g,https://www.glassdoor.it/partner/jobListing.htm?pos=418&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_54b8292c&cb=1675871725016&jobListingId=1008433162647&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-aa0e48fd1360156a-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Nova,Sales Representative,"Londra, Inghilterra",,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=419&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2fa4807a&cb=1675871725016&jobListingId=1008449678815&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-a9e7d4a7e5ed16ca-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Exam Papers Practice,Assistant Office Administrator,"Londra, Inghilterra",,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=420&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_393187cf&cb=1675871725016&jobListingId=1008437313245&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-c850a9fbb5842581-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Deutsche Bank,Investment Analyst,"Londra, Inghilterra",3.9,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=421&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_f212cdc8&cb=1675871725016&jobListingId=1008454906191&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-d2ee532e5556fd50-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
BBC,Administrative Assistant III,"Londra, Inghilterra",3.8,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=422&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_b4e1df0d&cb=1675871725016&jobListingId=1008266130101&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-0cea126e68819363-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Pulse Search & Selection Ltd,nan,"Londra, Inghilterra",3.5,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=423&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1a8dc9f8&cb=1675871725016&jobListingId=1008380973706&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-cda98185beadc7ee-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Global Exchange Currency Exchange,Customer Relations,"Londra, Inghilterra",,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=424&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b9ff0bde&cb=1675871725016&jobListingId=1008447190840&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-0734c17cdd93082e-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Showsec,Safety Manager,"Londra, Inghilterra",3.8,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=425&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_1687ddfc&cb=1675871725016&jobListingId=1008454603107&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-25635c8a0d8292f3-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
House of CB,Assistant Sales Representative,"Londra, Inghilterra",3.1,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=426&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_681f694e&cb=1675871725016&jobListingId=1008428506602&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-87001604bbcfb407-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
Music Concierge Worldwide/Kaleidovision,Assistant Music Manager,"Londra, Inghilterra",,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=427&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fa9abde2&cb=1675871725019&jobListingId=1008446885279&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-c8eb1c01627c22e1-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
GAME,Assistant Sales Representative,"Sutton, London, England",2.9,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=428&ao=1136043&s=58&guid=0000018631bd22ed820dc6a435c16468&src=GD_JOB_AD&t=SR&vt=w&cs=1_9e844859&cb=1675871725017&jobListingId=1008453568754&jrtk=3-0-1goorq8onk60r801-1goorq8p728qb000-31b964121e94981e-,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-08
